factkey,datekey,accountkey,companykey,cost_center_id,actual,budget
2022022813850060,20220228,6,GMR0001,138,1433764.6,1313989.69
2022022813850070,20220228,7,GMR0001,138,1302022.95,1313989.69
2022022813850080,20220228,8,GMR0001,138,1317049.01,1313989.69
2022022813850090,20220228,9,GMR0001,138,1351963.91,1313989.69
2022022813850100,20220228,10,GMR0001,138,1309203.41,1313989.69
2022022813860010,20220228,11,GMR0001,138,900810.75,919792.78
2022022813860020,20220228,12,GMR0001,138,917571.1,919792.78
2022022813860030,20220228,13,GMR0001,138,883962.75,919792.78
2022022813860040,20220228,14,GMR0001,138,940331.82,919792.78
2022022813860050,20220228,15,GMR0001,138,969701.47,919792.78
2022022813860060,20220228,16,GMR0001,138,928528.64,919792.78
2022022813870010,20220228,17,GMR0001,138,310567.05,262797.94
2022022813870020,20220228,18,GMR0001,138,252328.16,262797.94
2022022813870030,20220228,19,GMR0001,138,258738.67,262797.94
2022022813870040,20220228,20,GMR0001,138,250498.12,262797.94
2022022813870050,20220228,21,GMR0001,138,273463.87,262797.94
2022022813870060,20220228,22,GMR0001,138,224198.78,262797.94
2022022813870070,20220228,23,GMR0001,138,290745.06,262797.94
2022022813870080,20220228,24,GMR0001,138,258987.37,262797.94
2022022813870090,20220228,25,GMR0001,138,285595.43,262797.94
2022022813870100,20220228,26,GMR0001,138,252670.89,262797.94
2022022813870110,20220228,27,GMR0001,138,264986.88,262797.94
2022022813870120,20220228,28,GMR0001,138,282871.17,262797.94
2022022813870130,20220228,29,GMR0001,138,274807.19,262797.94
2022022813870140,20220228,30,GMR0001,138,269637.75,262797.94
2022022813880010,20220228,31,GMR0001,138,64128.22,65699.48
2022022813880020,20220228,32,GMR0001,138,67931.81,65699.48
2022022813880030,20220228,33,GMR0001,138,63106.09,65699.48
2022022813880040,20220228,34,GMR0001,138,66417.37,65699.48
2022022813890010,20220228,35,GMR0001,138,81136.73,65699.48
2022022813950010,20220228,1,GMR0001,139,1302941.35,1302257.64
2022022813950020,20220228,2,GMR0001,139,1329044.69,1302257.64
2022022813950030,20220228,3,GMR0001,139,1363001.63,1302257.64
2022022813950040,20220228,4,GMR0001,139,1321867.44,1302257.64
2022022813950050,20220228,5,GMR0001,139,1218410.53,1302257.64
2022022813950060,20220228,6,GMR0001,139,1266591.72,1302257.64
2022022813950070,20220228,7,GMR0001,139,1295910.98,1302257.64
2022022813950080,20220228,8,GMR0001,139,1289592.43,1302257.64
2022022813950090,20220228,9,GMR0001,139,1289045.23,1302257.64
2022022813950100,20220228,10,GMR0001,139,1337364.61,1302257.64
2022022813960010,20220228,11,GMR0001,139,882511.12,911580.35
2022022813960020,20220228,12,GMR0001,139,919959.26,911580.35
2022022813960030,20220228,13,GMR0001,139,906077.07,911580.35
2022022813960040,20220228,14,GMR0001,139,933700.7,911580.35
2022022813960050,20220228,15,GMR0001,139,924291.02,911580.35
2022022813960060,20220228,16,GMR0001,139,914554.27,911580.35
2022022813970010,20220228,17,GMR0001,139,254676.69,260451.53
2022022813970020,20220228,18,GMR0001,139,220297.06,260451.53
2022022813970030,20220228,19,GMR0001,139,285743.09,260451.53
2022022813970040,20220228,20,GMR0001,139,222613.0,260451.53
2022022813970050,20220228,21,GMR0001,139,237180.09,260451.53
2022022813970060,20220228,22,GMR0001,139,268536.08,260451.53
2022022813970070,20220228,23,GMR0001,139,296755.37,260451.53
2022022813970080,20220228,24,GMR0001,139,274296.46,260451.53
2022022813970090,20220228,25,GMR0001,139,263630.65,260451.53
2022022813970100,20220228,26,GMR0001,139,261187.39,260451.53
2022022813970110,20220228,27,GMR0001,139,320183.31,260451.53
2022022813970120,20220228,28,GMR0001,139,288919.9,260451.53
2022022813970130,20220228,29,GMR0001,139,264113.28,260451.53
2022022813970140,20220228,30,GMR0001,139,254027.31,260451.53
2022022813980010,20220228,31,GMR0001,139,54360.3,65112.88
2022022813980020,20220228,32,GMR0001,139,61021.2,65112.88
2022022813980030,20220228,33,GMR0001,139,58678.26,65112.88
2022022813980040,20220228,34,GMR0001,139,70033.54,65112.88
2022022813990010,20220228,35,GMR0001,139,75085.3,65112.88
2022022814050010,20220228,1,GMR0001,140,1374407.87,1290525.59
2022022814050020,20220228,2,GMR0001,140,1368696.76,1290525.59
2022022814050030,20220228,3,GMR0001,140,1240563.62,1290525.59
2022022814050040,20220228,4,GMR0001,140,1173658.6,1290525.59
2022022814050050,20220228,5,GMR0001,140,1401508.78,1290525.59
2022022814050060,20220228,6,GMR0001,140,1311444.21,1290525.59
2022022814050070,20220228,7,GMR0001,140,1253191.95,1290525.59
2022022814050080,20220228,8,GMR0001,140,1203773.11,1290525.59
2022022814050090,20220228,9,GMR0001,140,1313676.49,1290525.59
2022022814050100,20220228,10,GMR0001,140,1316496.78,1290525.59
2022022814060010,20220228,11,GMR0001,140,919966.27,903367.91
2022022814060020,20220228,12,GMR0001,140,927938.92,903367.91
2022022814060030,20220228,13,GMR0001,140,907651.48,903367.91
2022022814060040,20220228,14,GMR0001,140,922355.78,903367.91
2022022814060050,20220228,15,GMR0001,140,929937.35,903367.91
2022022814060060,20220228,16,GMR0001,140,946414.88,903367.91
2022022814070010,20220228,17,GMR0001,140,287421.59,258105.12
2022022814070020,20220228,18,GMR0001,140,240221.65,258105.12
2022022814070030,20220228,19,GMR0001,140,272628.78,258105.12
2022022814070040,20220228,20,GMR0001,140,262285.17,258105.12
2022022814070050,20220228,21,GMR0001,140,220483.7,258105.12
2022022814070060,20220228,22,GMR0001,140,241485.74,258105.12
2022022814070070,20220228,23,GMR0001,140,235045.63,258105.12
2022022814070080,20220228,24,GMR0001,140,241968.76,258105.12
2022022814070090,20220228,25,GMR0001,140,261654.71,258105.12
2022022814070100,20220228,26,GMR0001,140,229065.57,258105.12
2022022814070110,20220228,27,GMR0001,140,237303.44,258105.12
2022022814070120,20220228,28,GMR0001,140,261123.6,258105.12
2022022814070130,20220228,29,GMR0001,140,204821.66,258105.12
2022022814070140,20220228,30,GMR0001,140,234591.36,258105.12
2022022814080010,20220228,31,GMR0001,140,65753.97,64526.28
2022022814080020,20220228,32,GMR0001,140,59929.61,64526.28
2022022814080030,20220228,33,GMR0001,140,62844.82,64526.28
2022022814080040,20220228,34,GMR0001,140,71126.99,64526.28
2022022814090010,20220228,35,GMR0001,140,56252.15,64526.28
2022022814150010,20220228,1,GMR0001,141,1294616.51,1278793.54
2022022814150020,20220228,2,GMR0001,141,1249350.04,1278793.54
2022022814150030,20220228,3,GMR0001,141,1209212.18,1278793.54
2022022814150040,20220228,4,GMR0001,141,1207779.99,1278793.54
2022022814150050,20220228,5,GMR0001,141,1339995.1,1278793.54
2022022814150060,20220228,6,GMR0001,141,1407983.6,1278793.54
2022022814150070,20220228,7,GMR0001,141,1310139.48,1278793.54
2022022814150080,20220228,8,GMR0001,141,1336491.34,1278793.54
2022022814150090,20220228,9,GMR0001,141,1294094.28,1278793.54
2022022814150100,20220228,10,GMR0001,141,1318003.75,1278793.54
2022022814160010,20220228,11,GMR0001,141,903188.75,895155.48
2022022814160020,20220228,12,GMR0001,141,915394.61,895155.48
2022022814160030,20220228,13,GMR0001,141,940106.5,895155.48
2022022814160040,20220228,14,GMR0001,141,888087.93,895155.48
2022022814160050,20220228,15,GMR0001,141,917632.43,895155.48
2022022814160060,20220228,16,GMR0001,141,906139.48,895155.48
2022022814170010,20220228,17,GMR0001,141,300544.21,255758.71
2022022814170020,20220228,18,GMR0001,141,291986.12,255758.71
2022022814170030,20220228,19,GMR0001,141,266223.32,255758.71
2022022814170040,20220228,20,GMR0001,141,247871.15,255758.71
2022022814170050,20220228,21,GMR0001,141,259957.68,255758.71
2022022814170060,20220228,22,GMR0001,141,229448.52,255758.71
2022022814170070,20220228,23,GMR0001,141,248491.74,255758.71
2022022814170080,20220228,24,GMR0001,141,250358.61,255758.71
2022022814170090,20220228,25,GMR0001,141,247345.57,255758.71
2022022814170100,20220228,26,GMR0001,141,261229.37,255758.71
2022022814170110,20220228,27,GMR0001,141,241669.97,255758.71
2022022814170120,20220228,28,GMR0001,141,241679.13,255758.71
2022022814170130,20220228,29,GMR0001,141,263505.3,255758.71
2022022814170140,20220228,30,GMR0001,141,240104.86,255758.71
2022022814180010,20220228,31,GMR0001,141,66747.17,63939.68
2022022814180020,20220228,32,GMR0001,141,68123.88,63939.68
2022022814180030,20220228,33,GMR0001,141,59717.16,63939.68
2022022814180040,20220228,34,GMR0001,141,64717.24,63939.68
2022022814190010,20220228,35,GMR0001,141,56053.31,63939.68
2022022814250010,20220228,1,GMR0001,142,1324845.66,1267061.49
2022022814250020,20220228,2,GMR0001,142,1315168.76,1267061.49
2022022814250030,20220228,3,GMR0001,142,1271139.08,1267061.49
2022022814250040,20220228,4,GMR0001,142,1274179.24,1267061.49
2022022814250050,20220228,5,GMR0001,142,1221122.2,1267061.49
2022022814250060,20220228,6,GMR0001,142,1239055.87,1267061.49
2022022814250070,20220228,7,GMR0001,142,1248488.54,1267061.49
2022022814250080,20220228,8,GMR0001,142,1282727.61,1267061.49
2022022814250090,20220228,9,GMR0001,142,1165519.81,1267061.49
2022022814250100,20220228,10,GMR0001,142,1341392.94,1267061.49
2022022814260010,20220228,11,GMR0001,142,867976.71,886943.04
2022022814260020,20220228,12,GMR0001,142,839803.39,886943.04
2022022814260030,20220228,13,GMR0001,142,848002.03,886943.04
2022022814260040,20220228,14,GMR0001,142,871457.84,886943.04
2022022814260050,20220228,15,GMR0001,142,906653.47,886943.04
2022022814260060,20220228,16,GMR0001,142,927097.39,886943.04
2022022814270010,20220228,17,GMR0001,142,327474.29,253412.3
2022022814270020,20220228,18,GMR0001,142,226892.46,253412.3
2022022814270030,20220228,19,GMR0001,142,244105.11,253412.3
2022022814270040,20220228,20,GMR0001,142,240463.5,253412.3
2022022814270050,20220228,21,GMR0001,142,293473.86,253412.3
2022022814270060,20220228,22,GMR0001,142,253026.7,253412.3
2022022814270070,20220228,23,GMR0001,142,249848.83,253412.3
2022022814270080,20220228,24,GMR0001,142,244446.56,253412.3
2022022814270090,20220228,25,GMR0001,142,264135.25,253412.3
2022022814270100,20220228,26,GMR0001,142,274190.26,253412.3
2022022814270110,20220228,27,GMR0001,142,250914.7,253412.3
2022022814270120,20220228,28,GMR0001,142,306525.48,253412.3
2022022814270130,20220228,29,GMR0001,142,255112.48,253412.3
2022022814270140,20220228,30,GMR0001,142,246943.38,253412.3
2022022814280010,20220228,31,GMR0001,142,56270.92,63353.07
2022022814280020,20220228,32,GMR0001,142,69675.27,63353.07
2022022814280030,20220228,33,GMR0001,142,71499.37,63353.07
2022022814280040,20220228,34,GMR0001,142,66277.02,63353.07
2022022814290010,20220228,35,GMR0001,142,55567.22,63353.07
2022033110150010,20220331,1,GMR0001,101,1874657.26,1788000.0
2022033110150020,20220331,2,GMR0001,101,1686077.67,1788000.0
2022033110150030,20220331,3,GMR0001,101,1688342.23,1788000.0
2022033110150040,20220331,4,GMR0001,101,1690551.34,1788000.0
2022033110150050,20220331,5,GMR0001,101,1676909.62,1788000.0
2022033110150060,20220331,6,GMR0001,101,1929700.76,1788000.0
2022033110150070,20220331,7,GMR0001,101,1937164.94,1788000.0
2022033110150080,20220331,8,GMR0001,101,1776424.12,1788000.0
2022033110150090,20220331,9,GMR0001,101,1837285.08,1788000.0
2022033110150100,20220331,10,GMR0001,101,1775811.63,1788000.0
2022033110160010,20220331,11,GMR0001,101,1275605.79,1251600.0
2022033110160020,20220331,12,GMR0001,101,1294848.77,1251600.0
2022033110160030,20220331,13,GMR0001,101,1249635.96,1251600.0
2022033110160040,20220331,14,GMR0001,101,1276353.43,1251600.0
2022033110160050,20220331,15,GMR0001,101,1265692.01,1251600.0
2022033110160060,20220331,16,GMR0001,101,1198233.69,1251600.0
2022033110170010,20220331,17,GMR0001,101,356010.52,357600.0
2022033110170020,20220331,18,GMR0001,101,321017.21,357600.0
2022033110170030,20220331,19,GMR0001,101,379543.19,357600.0
2022033110170040,20220331,20,GMR0001,101,347594.9,357600.0
2022033110170050,20220331,21,GMR0001,101,276212.69,357600.0
2022033110170060,20220331,22,GMR0001,101,353340.0,357600.0
2022033110170070,20220331,23,GMR0001,101,363842.5,357600.0
2022033110170080,20220331,24,GMR0001,101,351748.74,357600.0
2022033110170090,20220331,25,GMR0001,101,329492.82,357600.0
2022033110170100,20220331,26,GMR0001,101,346292.26,357600.0
2022033110170110,20220331,27,GMR0001,101,405886.21,357600.0
2022033110170120,20220331,28,GMR0001,101,367932.53,357600.0
2022033110170130,20220331,29,GMR0001,101,338188.35,357600.0
2022033110170140,20220331,30,GMR0001,101,332148.04,357600.0
2022033110180010,20220331,31,GMR0001,101,109009.68,89400.0
2022033110180020,20220331,32,GMR0001,101,105121.72,89400.0
2022033110180030,20220331,33,GMR0001,101,96178.16,89400.0
2022033110180040,20220331,34,GMR0001,101,92611.62,89400.0
2022033110190010,20220331,35,GMR0001,101,86507.42,89400.0
2022033110250010,20220331,1,GMR0001,102,1963840.76,1776000.0
2022033110250020,20220331,2,GMR0001,102,1799201.55,1776000.0
2022033110250030,20220331,3,GMR0001,102,1869738.53,1776000.0
2022033110250040,20220331,4,GMR0001,102,1918588.98,1776000.0
2022033110250050,20220331,5,GMR0001,102,1752273.65,1776000.0
2022033110250060,20220331,6,GMR0001,102,1895877.15,1776000.0
2022033110250070,20220331,7,GMR0001,102,1838598.77,1776000.0
2022033110250080,20220331,8,GMR0001,102,1838413.0,1776000.0
2022033110250090,20220331,9,GMR0001,102,1730706.13,1776000.0
2022033110250100,20220331,10,GMR0001,102,1895198.56,1776000.0
2022033110260010,20220331,11,GMR0001,102,1222764.62,1243200.0
2022033110260020,20220331,12,GMR0001,102,1241416.78,1243200.0
2022033110260030,20220331,13,GMR0001,102,1285223.37,1243200.0
2022033110260040,20220331,14,GMR0001,102,1309199.29,1243200.0
2022033110260050,20220331,15,GMR0001,102,1234658.19,1243200.0
2022033110260060,20220331,16,GMR0001,102,1207382.63,1243200.0
2022033110270010,20220331,17,GMR0001,102,356073.3,355200.0
2022033110270020,20220331,18,GMR0001,102,391699.47,355200.0
2022033110270030,20220331,19,GMR0001,102,348786.42,355200.0
2022033110270040,20220331,20,GMR0001,102,385711.53,355200.0
2022033110270050,20220331,21,GMR0001,102,395516.48,355200.0
2022033110270060,20220331,22,GMR0001,102,325931.14,355200.0
2022033110270070,20220331,23,GMR0001,102,312044.33,355200.0
2022033110270080,20220331,24,GMR0001,102,270114.42,355200.0
2022033110270090,20220331,25,GMR0001,102,362547.93,355200.0
2022033110270100,20220331,26,GMR0001,102,329701.94,355200.0
2022033110270110,20220331,27,GMR0001,102,409040.12,355200.0
2022033110270120,20220331,28,GMR0001,102,344327.17,355200.0
2022033110270130,20220331,29,GMR0001,102,370819.09,355200.0
2022033110270140,20220331,30,GMR0001,102,390484.7,355200.0
2022033110280010,20220331,31,GMR0001,102,82398.96,88800.0
2022033110280020,20220331,32,GMR0001,102,84632.85,88800.0
2022033110280030,20220331,33,GMR0001,102,104166.44,88800.0
2022033110280040,20220331,34,GMR0001,102,82421.38,88800.0
2022033110290010,20220331,35,GMR0001,102,75809.78,88800.0
2022033110350010,20220331,1,GMR0001,103,1721356.62,1764000.0
2022033110350020,20220331,2,GMR0001,103,1672956.83,1764000.0
2022033110350030,20220331,3,GMR0001,103,1782692.89,1764000.0
2022033110350040,20220331,4,GMR0001,103,1745864.82,1764000.0
2022033110350050,20220331,5,GMR0001,103,1694499.54,1764000.0
2022033110350060,20220331,6,GMR0001,103,1831854.54,1764000.0
2022033110350070,20220331,7,GMR0001,103,1726717.55,1764000.0
2022033110350080,20220331,8,GMR0001,103,1685253.27,1764000.0
2022033110350090,20220331,9,GMR0001,103,1658078.23,1764000.0
2022033110350100,20220331,10,GMR0001,103,1611738.12,1764000.0
2022033110360010,20220331,11,GMR0001,103,1270893.52,1234800.0
2022033110360020,20220331,12,GMR0001,103,1196508.1,1234800.0
2022033110360030,20220331,13,GMR0001,103,1217207.84,1234800.0
2022033110360040,20220331,14,GMR0001,103,1276693.85,1234800.0
2022033110360050,20220331,15,GMR0001,103,1203103.29,1234800.0
2022033110360060,20220331,16,GMR0001,103,1276269.49,1234800.0
2022033110370010,20220331,17,GMR0001,103,345562.84,352800.0
2022033110370020,20220331,18,GMR0001,103,333836.63,352800.0
2022033110370030,20220331,19,GMR0001,103,344262.22,352800.0
2022033110370040,20220331,20,GMR0001,103,345332.84,352800.0
2022033110370050,20220331,21,GMR0001,103,330905.42,352800.0
2022033110370060,20220331,22,GMR0001,103,362642.85,352800.0
2022033110370070,20220331,23,GMR0001,103,384142.67,352800.0
2022033110370080,20220331,24,GMR0001,103,366033.41,352800.0
2022033110370090,20220331,25,GMR0001,103,334525.79,352800.0
2022033110370100,20220331,26,GMR0001,103,388081.44,352800.0
2022033110370110,20220331,27,GMR0001,103,374284.13,352800.0
2022033110370120,20220331,28,GMR0001,103,342372.82,352800.0
2022033110370130,20220331,29,GMR0001,103,294563.53,352800.0
2022033110370140,20220331,30,GMR0001,103,352740.15,352800.0
2022033110380010,20220331,31,GMR0001,103,97349.41,88200.0
2022033110380020,20220331,32,GMR0001,103,86347.64,88200.0
2022033110380030,20220331,33,GMR0001,103,78202.03,88200.0
2022033110380040,20220331,34,GMR0001,103,80397.25,88200.0
2022033110390010,20220331,35,GMR0001,103,86853.01,88200.0
2022033110450010,20220331,1,GMR0001,104,1756489.34,1752000.0
2022033110450020,20220331,2,GMR0001,104,1716131.67,1752000.0
2022033110450030,20220331,3,GMR0001,104,1953753.34,1752000.0
2022033110450040,20220331,4,GMR0001,104,1648810.99,1752000.0
2022033110450050,20220331,5,GMR0001,104,1625461.59,1752000.0
2022033110450060,20220331,6,GMR0001,104,1848796.37,1752000.0
2022033110450070,20220331,7,GMR0001,104,1906189.73,1752000.0
2022033110450080,20220331,8,GMR0001,104,1625620.67,1752000.0
2022033110450090,20220331,9,GMR0001,104,1800662.79,1752000.0
2022033110450100,20220331,10,GMR0001,104,1862955.86,1752000.0
2022033110460010,20220331,11,GMR0001,104,1230895.56,1226400.0
2022033110460020,20220331,12,GMR0001,104,1147299.55,1226400.0
2022033110460030,20220331,13,GMR0001,104,1271877.4,1226400.0
2022033110460040,20220331,14,GMR0001,104,1174589.61,1226400.0
2022033110460050,20220331,15,GMR0001,104,1222991.31,1226400.0
2022033110460060,20220331,16,GMR0001,104,1150034.14,1226400.0
2022033110470010,20220331,17,GMR0001,104,331726.03,350400.0
2022033110470020,20220331,18,GMR0001,104,339173.4,350400.0
2022033110470030,20220331,19,GMR0001,104,340440.99,350400.0
2022033110470040,20220331,20,GMR0001,104,328950.27,350400.0
2022033110470050,20220331,21,GMR0001,104,316373.31,350400.0
2022033110470060,20220331,22,GMR0001,104,359165.28,350400.0
2022033110470070,20220331,23,GMR0001,104,352710.21,350400.0
2022033110470080,20220331,24,GMR0001,104,359199.13,350400.0
2022033110470090,20220331,25,GMR0001,104,376128.15,350400.0
2022033110470100,20220331,26,GMR0001,104,365622.0,350400.0
